Count,Acres,Parcel ID,PROTECTED,us_105vdep,us_110vdep,us_130vdep
43,9.546,09005_75555,YES,84,82,68
43,9.546,23005_007588,NO,74,74,58
43,9.546,23017_20620,YES,44,55,24
43,9.546,25003_34700,NO,81,81,75
43,9.546,25015_46860,NO,80,79,68
43,9.546,33003_03304,YES,81,81,77
43,9.546,33003_04246,YES,78,78,68
43,9.546,33003_24303,YES,76,76,58
43,9.546,33005_21094,YES,77,78,52
43,9.546,36071_114818,NO,77,77,68
43,9.546,36083_08251,NO,58,58,55
43,9.546,44009_23680,YES,80,79,58
43,9.546,50015_00976,YES,74,74,52
43,9.546,50021_28640,YES,58,58,55
44,9.768,09001_072663,YES,42,41,40
44,9.768,09001_142506,YES,78,78,68
44,9.768,09005_67404,YES,83,86,24
44,9.768,09011_025942,NO,36,34,40
44,9.768,09011_084316,NO,66,72,75
44,9.768,09011_087027,YES,79,78,58
44,9.768,09015_28017,YES,80,80,58
44,9.768,23017_09596,NO,48,67,24
44,9.768,25003_33826,NO,58,58,55
44,9.768,25003_58464,YES,33,33,40
44,9.768,33017_30601,YES,90,91,66
44,9.768,36019_11155,NO,41,48,19
44,9.768,36027_019934,YES,36,34,40
44,9.768,36029_255707,YES,85,84,75
44,9.768,36049_08873,YES,73,82,11
44,9.768,36103_159129,NO,67,86,79
44,9.768,44007_045401,YES,33,33,40
45,9.99,09001_067065,YES,60,65,71
45,9.99,09001_139382,NO,81,80,58
45,9.99,09001_267370,YES,60,65,71
45,9.99,09011_078891,YES,36,34,40
45,9.99,23017_33800,YES,56,56,55
45,9.99,23031_30035,YES,68,67,75
45,9.99,25003_26153,YES,82,79,68
45,9.99,25015_12320,NO,84,84,11
45,9.99,33003_15368,YES,57,57,55
45,9.99,36027_095196,NO,64,66,71
45,9.99,36031_10552,NO,57,58,55
45,9.99,36045_01608,YES,91,91,75
45,9.99,36109_06521,YES,29,32,40
45,9.99,44007_045178,NO,79,78,68
45,9.99,44007_104041,YES,34,34,40
45,9.99,44009_17425,YES,80,79,58
45,9.99,50001_05211,YES,77,78,68
45,9.99,50003_11233,YES,77,77,68
46,10.212,09001_133669,YES,78,78,68
46,10.212,09001_137486,NO,78,78,68
46,10.212,09005_20754,NO,83,82,58
46,10.212,09005_77666,YES,58,58,55
46,10.212,09011_026892,YES,36,34,40
46,10.212,09011_068609,YES,80,80,58
46,10.212,09013_12966,NO,36,34,40
46,10.212,23031_62624,NO,68,67,66
46,10.212,25011_07410,YES,71,77,24
46,10.212,25027_268026,YES,81,81,58
46,10.212,33017_05640,YES,14,15,18
46,10.212,33017_42882,NO,48,48,19
46,10.212,36019_08944,YES,81,84,74
46,10.212,36045_26248,YES,89,82,68
46,10.212,36049_11985,YES,76,82,11
46,10.212,44007_103999,YES,34,34,40
46,10.212,44009_12777,NO,71,74,75
46,10.212,44009_35600,YES,33,33,40
46,10.212,50003_11101,NO,80,80,75
46,10.212,50025_09330,NO,81,81,75
47,10.434,09001_267441,YES,78,78,68
47,10.434,09005_22515,NO,78,78,68
47,10.434,09005_40034,YES,83,82,58
47,10.434,09007_09059,YES,78,78,68
47,10.434,09011_097647,YES,53,55,24
47,10.434,09013_14552,NO,36,34,40
47,10.434,25003_05053,NO,81,81,75
47,10.434,25007_18114,YES,100,100,67
47,10.434,25013_140228,NO,78,78,68
47,10.434,25015_09782,NO,58,58,55
47,10.434,25015_56892,YES,33,33,40
47,10.434,33003_15043,YES,62,70,24
47,10.434,33003_43960,YES,67,70,52
47,10.434,36019_08939,YES,81,83,66
47,10.434,36027_022373,YES,71,76,24
47,10.434,36027_023252,YES,71,76,24
47,10.434,36027_025000,YES,68,61,24
47,10.434,36083_04620,NO,80,80,75
47,10.434,36103_043945,NO,71,77,75
47,10.434,36103_079342,YES,62,73,75
47,10.434,44009_20623,YES,79,79,68
47,10.434,44009_20774,YES,71,75,75
47,10.434,50001_02466,YES,80,79,58
47,10.434,50017_13382,YES,58,58,55
47,10.434,50027_04073,NO,58,58,55
47,10.434,50027_11187,NO,78,78,52
48,10.656,09001_139111,YES,59,70,24
48,10.656,09001_139200,YES,78,78,68
48,10.656,09005_66676,YES,33,33,40
48,10.656,23017_18805,YES,83,83,74
48,10.656,25003_10554,YES,81,81,75
48,10.656,25003_13436,YES,84,87,24
48,10.656,25023_137601,NO,78,78,68
48,10.656,33003_08916,YES,58,57,55
48,10.656,33003_23469,YES,58,57,55
48,10.656,33011_127463,YES,77,77,58
48,10.656,33015_000147,NO,36,34,40
48,10.656,33019_16244,YES,81,81,75
48,10.656,36027_016529,YES,84,84,11
48,10.656,36029_156342,NO,74,75,58
48,10.656,36031_24521,NO,75,77,68
48,10.656,36045_26248,YES,64,66,66
48,10.656,36079_12085,NO,63,65,71
48,10.656,36119_193661,YES,77,77,68
48,10.656,44009_20776,YES,79,79,68
48,10.656,50003_11101,NO,77,77,68
48,10.656,50003_19429,YES,80,80,75
48,10.656,50021_04944,NO,81,81,75
48,10.656,50021_25689,YES,80,79,58
49,10.878,09001_136318,NO,78,78,68
49,10.878,09001_137550,NO,78,78,68
49,10.878,09001_268705,YES,78,78,68
49,10.878,09005_56084,NO,70,76,24
49,10.878,23007_01136,YES,82,81,77
49,10.878,25011_14643,YES,49,66,24
49,10.878,25011_29605,YES,78,78,68
49,10.878,25015_14010,NO,81,81,75
49,10.878,33003_40712,YES,53,61,24
49,10.878,33015_080493,NO,81,76,74
49,10.878,33015_088723,YES,78,78,68
49,10.878,36027_017138,NO,64,66,71
49,10.878,36027_022373,YES,78,79,52
49,10.878,36049_11975,YES,41,47,19
49,10.878,50019_07648,YES,82,82,77
49,10.878,50021_28598,YES,81,80,58
49,10.878,50027_16522,NO,58,58,55
50,11.1,09001_072281,YES,42,41,40
50,11.1,09001_137823,NO,78,78,68
